luvericha	-	루베리카	오라버니. 이 분은 누구죠?
curi	-	큐리	그러고 보니, 자기에 대해서 말하는 걸 들은 적이 없군요.
reina	-	레이나	트리아나? 어쩌다 하스켈과 다니게 된 거지?
triana	-	트리아나	아니, 누나가 아니야…….
reina	-	레이나	그애한테서 물러나!!
lucius	-	루키어스	위험해!
*	SE	SwordCollision(D)
blank	-	-	오리버니가 급하게 사이에 끼어들며, 내 심장을 향해 쏘아지듯 뻗어오는 빛무리를 쳐내 방향을 틀었다.
reina	-	레이나	이런 일이 또 일어날 줄이야…….
lucius	-	루키어스	뭔가 알고 있군.
reina	-	레이나	지금은 그런 이야기를 할 때가 아니야.
blank	-	-	레이나 핀토스는, 갑자기 나를 공격한 소년을 보며 나지막히 선언했다.
reina	-	레이나	저 아이를 어떻게든 하지 않으면, 소란은 둘째치고 우리 전체가 위험해질 수도 있어.
luvericha	-	루베리카	레이나 핀토스! 저 사람에겐 대체 무슨 짓을 한 거죠? 당신이란 인간은 정말……!
yeong	-	영	이야기는 눈앞의 문제부터 해결하고 나서 하시죠!

*	Battle	17
